Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Burak,2020-05-15 23:09:57,00:59:38,,Sons of Anarchy: 7. Sezon: Kırmızı Gül (Bölüm 12),,Chrome PC (Cadmium),01:19:50,01:19:50,TR (Turkey)
Burak,2020-05-15 22:47:41,00:18:46,,Sons of Anarchy: 7. Sezon: Kırmızı Gül (Bölüm 12),,Chrome PC (Cadmium),00:21:12,Not latest view,TR (Turkey)
Burak,2020-05-15 21:23:19,01:12:58,,Sons of Anarchy: 7. Sezon: Keder (Bölüm 11),,Chrome PC (Cadmium),01:12:13,01:12:13,TR (Turkey)
Burak,2020-05-15 20:35:58,00:36:33,,Sons of Anarchy: 7. Sezon: İnanç ve Hüzün (Bölüm 10),,Chrome PC (Cadmium),01:09:23,01:09:23,TR (Turkey)
Burak,2020-05-09 08:51:20,00:30:28,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 7. Sezon: İnanç ve Hüzün (Bölüm 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:32:50,Not latest view,TR (Turkey)
Burak,2020-05-09 07:48:45,00:58:32,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 7. Sezon: Çalkantılı Bir Dönem (Bölüm 9),,Samsung CE 2019 Muse-M UHD TV Smart TV,01:01:00,01:01:00,TR (Turkey)
Burak,2020-05-09 07:00:55,00:47:47,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 7. Sezon: Köstebek (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:56:39,00:56:39,TR (Turkey)
Burak,2020-05-09 07:00:46,00:00:02,,Vikingler: 1. Sezon: Ergenliğe Geçiş Töreni (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,00:00:02,TR (Turkey)
Burak,2020-05-08 20:56:45,00:07:41,,Sons of Anarchy: 7. Sezon: Köstebek (Bölüm 8),,Chrome PC (Cadmium),00:09:03,Not latest view,TR (Turkey)
Burak,2020-05-08 19:51:44,00:58:34,,Sons of Anarchy: 7. Sezon: Greensleeves (Bölüm 7),,Chrome PC (Cadmium),01:00:29,01:00:29,TR (Turkey)
Burak,2020-05-08 18:33:36,01:00:39,,Sons of Anarchy: 7. Sezon: Yakalarsan Öldür (Bölüm 6),,Chrome PC (Cadmium),01:01:08,01:01:08,TR (Turkey)
Burak,2020-05-08 18:21:49,00:11:46,,Sons of Anarchy: 7. Sezon: Şiddet Patlaması (Bölüm 5),,Chrome PC (Cadmium),00:55:05,00:55:05,TR (Turkey)
Burak,2020-05-08 16:14:35,00:47:00,,Sons of Anarchy: 7. Sezon: Şiddet Patlaması (Bölüm 5),,Chrome PC (Cadmium),00:43:19,Not latest view,TR (Turkey)
Burak,2020-05-08 14:59:01,00:45:29,,Sons of Anarchy: 7. Sezon: Zavallı Kuzular (Bölüm 4),,Chrome PC (Cadmium),00:50:25,00:50:25,TR (Turkey)
Burak,2020-05-08 14:24:36,00:03:11,Autoplayed: user action: None; ,Sons of Anarchy: 7. Sezon: Zavallı Kuzular (Bölüm 4),,Chrome PC (Cadmium),00:04:45,Not latest view,TR (Turkey)
Burak,2020-05-08 13:50:11,00:33:00,,Sons of Anarchy: 7. Sezon: Canavarlarla Oyun (Bölüm 3),,Chrome PC (Cadmium),00:52:37,00:52:37,TR (Turkey)
Burak,2020-05-08 13:30:45,00:19:02,,Sons of Anarchy: 7. Sezon: Canavarlarla Oyun (Bölüm 3),,Chrome PC (Cadmium),00:19:57,Not latest view,TR (Turkey)
Burak,2020-05-08 12:27:55,00:47:01,,Sons of Anarchy: 7. Sezon: Emeğinin Karşılığı (Bölüm 2),,Chrome PC (Cadmium),00:51:48,00:51:48,TR (Turkey)
Burak,2020-05-08 10:50:52,00:06:37,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 7. Sezon: Emeğinin Karşılığı (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:07:58,Not latest view,TR (Turkey)
Burak,2020-05-06 21:29:56,00:55:45,,Sons of Anarchy: 7. Sezon: Kara Dul (Bölüm 1),,Apple iPhone 11,01:14:29,01:14:29,TR (Turkey)
Burak,2020-05-02 11:05:31,00:16:29,,Sons of Anarchy: 7. Sezon: Kara Dul (Bölüm 1),,Chrome PC (Cadmium),00:18:44,Not latest view,TR (Turkey)
Burak,2020-05-02 09:42:39,01:19:07,,Sons of Anarchy: 6. Sezon: Bir Anne Gibi (Bölüm 13),,Chrome PC (Cadmium),01:20:49,01:20:49,TR (Turkey)
Burak,2020-05-02 08:06:40,00:00:01,,Sons of Anarchy: 6. Sezon: Bir Anne Gibi (Bölüm 13),,Apple iPhone 11,00:02:09,Not latest view,TR (Turkey)
Burak,2020-05-02 07:04:51,01:01:06,Autoplayed: user action: None; ,Sons of Anarchy: 6. Sezon: Sen Benim Işığımsın (Bölüm 12),,Apple iPhone 11,01:03:26,01:03:26,TR (Turkey)
Burak,2020-05-02 06:55:09,00:09:30,,Sons of Anarchy: 6. Sezon: Kişisel Değil (Bölüm 11),,Apple iPhone 11,01:00:41,01:00:41,TR (Turkey)
Burak,2020-05-01 13:17:41,00:34:29,,Sons of Anarchy: 6. Sezon: Kişisel Değil (Bölüm 11),,Chrome PC (Cadmium),00:51:11,Not latest view,TR (Turkey)
Burak,2020-05-01 10:47:22,00:16:28,Autoplayed: user action: None; ,Sons of Anarchy: 6. Sezon: Kişisel Değil (Bölüm 11),,Chrome PC (Cadmium),00:18:12,Not latest view,TR (Turkey)
Burak,2020-05-01 09:47:51,00:59:13,Autoplayed: user action: None; ,Sons of Anarchy: 6. Sezon: Huang Wu (Bölüm 10),,Chrome PC (Cadmium),01:00:58,01:00:58,TR (Turkey)
Burak,2020-05-01 08:42:46,01:02:10,Autoplayed: user action: None; ,Sons of Anarchy: 6. Sezon: John 8:32 (Bölüm 9),,Chrome PC (Cadmium),01:01:51,01:01:51,TR (Turkey)
Burak,2020-05-01 07:51:51,00:49:48,,Sons of Anarchy: 6. Sezon: Hayaletler (Bölüm 8),,Chrome PC (Cadmium),00:51:47,00:51:47,TR (Turkey)
Burak,2020-04-30 13:16:00,00:00:01,,Sons of Anarchy: 6. Sezon: Hayaletler (Bölüm 8),,Apple iPhone 11,00:01:16,Not latest view,TR (Turkey)
Burak,2020-04-30 12:25:54,00:50:03,Autoplayed: user action: None; ,Sons of Anarchy: 6. Sezon: Tehlikeli Hamle (Bölüm 7),,Apple iPhone 11,00:52:06,00:52:06,TR (Turkey)
Burak,2020-04-30 11:22:18,01:00:42,,Sons of Anarchy: 6. Sezon: Enkaz (Bölüm 6),,Apple iPhone 11,01:02:11,01:02:11,TR (Turkey)
Burak,2020-04-30 11:09:43,00:12:17,,Sons of Anarchy: 6. Sezon: Deli Kral (Bölüm 5),,Apple iPhone 11,01:01:27,01:01:27,TR (Turkey)
Burak,2020-04-30 09:54:53,00:23:57,,Sons of Anarchy: 6. Sezon: Deli Kral (Bölüm 5),,Apple iPhone 11,00:49:40,Not latest view,TR (Turkey)
Burak,2020-04-29 16:47:35,00:00:03,,Sons of Anarchy: 6. Sezon: Deli Kral (Bölüm 5),,Chrome PC (Cadmium),00:26:13,Not latest view,TR (Turkey)
Burak,2020-04-29 15:27:30,00:24:45,Autoplayed: user action: None; ,Sons of Anarchy: 6. Sezon: Deli Kral (Bölüm 5),,Chrome PC (Cadmium),00:26:10,Not latest view,TR (Turkey)
Burak,2020-04-29 15:04:34,00:22:48,,Sons of Anarchy: 6. Sezon: Kurda Tuzak (Bölüm 4),,Chrome PC (Cadmium),01:02:01,01:02:01,TR (Turkey)
Burak,2020-04-29 13:58:49,00:37:45,Autoplayed: user action: None; ,Sons of Anarchy: 6. Sezon: Kurda Tuzak (Bölüm 4),,Apple iPhone 11,00:39:53,Not latest view,TR (Turkey)
Burak,2020-04-29 13:44:38,00:14:05,,Sons of Anarchy: 6. Sezon: Pişmanlık (Bölüm 3),,Apple iPhone 11,00:50:29,00:50:29,TR (Turkey)
Burak,2020-04-29 12:35:36,00:35:03,,Sons of Anarchy: 6. Sezon: Pişmanlık (Bölüm 3),,Chrome PC (Cadmium),00:36:39,Not latest view,TR (Turkey)
Burak,2020-04-29 12:05:14,00:13:13,,Sons of Anarchy: 6. Sezon: Bir Bir Altı (Bölüm 2),,Chrome PC (Cadmium),00:56:48,00:56:48,TR (Turkey)
Burak,2020-04-29 10:12:25,00:41:03,Autoplayed: user action: None; ,Sons of Anarchy: 6. Sezon: Bir Bir Altı (Bölüm 2),,Chrome PC (Cadmium),00:42:55,Not latest view,TR (Turkey)
Burak,2020-04-29 09:20:35,00:51:47,,Sons of Anarchy: 6. Sezon: Geçmişin Gölgesi (Bölüm 1),,Chrome PC (Cadmium),01:03:20,01:03:20,TR (Turkey)
Burak,2020-04-28 18:05:40,00:09:05,,Sons of Anarchy: 6. Sezon: Geçmişin Gölgesi (Bölüm 1),,Chrome PC (Cadmium),00:11:02,Not latest view,TR (Turkey)
Burak,2020-04-28 17:02:55,00:59:16,Autoplayed: user action: None; ,Sons of Anarchy: 5. Sezon: Ben Hallederim (Bölüm 13),,Chrome PC (Cadmium),01:01:07,01:01:07,TR (Turkey)
Burak,2020-04-28 16:01:40,00:58:15,Autoplayed: user action: None; ,Sons of Anarchy: 5. Sezon: Sevdiklerine Sahip Çık (Bölüm 12),,Chrome PC (Cadmium),00:59:18,00:59:18,TR (Turkey)
Burak,2020-04-28 15:03:51,00:57:38,Autoplayed: user action: None; ,Sons of Anarchy: 5. Sezon: Kendin İçin (Bölüm 11),,Chrome PC (Cadmium),00:59:09,00:59:09,TR (Turkey)
Burak,2020-04-28 13:50:24,00:58:40,,Sons of Anarchy: 5. Sezon: Haç (Bölüm 10),,Chrome PC (Cadmium),00:59:18,00:59:18,TR (Turkey)
Burak,2020-04-28 12:55:20,00:49:09,,Sons of Anarchy: 5. Sezon: Andare Pescare (Bölüm 9),,Chrome PC (Cadmium),00:51:31,00:51:31,TR (Turkey)
Burak,2020-04-28 11:43:38,00:43:59,,Sons of Anarchy: 5. Sezon: Bozulan İttifaklar (Bölüm 8),,Chrome PC (Cadmium),00:45:04,00:45:04,TR (Turkey)
Burak,2020-04-28 09:41:09,00:00:01,,Sons of Anarchy: 5. Sezon: Bozulan İttifaklar (Bölüm 8),,Chrome PC (Cadmium),00:01:16,Not latest view,TR (Turkey)
Burak,2020-04-28 08:58:23,00:42:34,,Sons of Anarchy: 5. Sezon: Oyuncak Kurbağanın Çılgın Yolculuğu (Bölüm 7),,Chrome PC (Cadmium),00:43:44,00:43:44,TR (Turkey)
Burak,2020-04-28 08:13:21,00:44:49,,Sons of Anarchy: 5. Sezon: Dünya Küçük (Bölüm 6),,Chrome PC (Cadmium),00:46:20,00:46:20,TR (Turkey)
Burak,2020-04-27 10:56:23,00:43:36,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 5. Sezon: Balina Avı (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:44:40,00:44:40,TR (Turkey)
Burak,2020-04-27 10:00:19,00:44:06,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 5. Sezon: Çalıntı Bisiklet (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:44:50,00:44:50,TR (Turkey)
Burak,2020-04-27 09:14:52,00:45:26,Autoplayed: user action: None; ,Sons of Anarchy: 5. Sezon: Kurban (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:46:15,00:46:15,TR (Turkey)
Burak,2020-04-27 09:01:21,00:13:28,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 5. Sezon: Yetkili Merci (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:47:37,00:47:37,TR (Turkey)
Burak,2020-04-27 06:44:23,00:12:14,,Sons of Anarchy: 5. Sezon: Yetkili Merci (Bölüm 2),,Chrome PC (Cadmium),00:34:12,Not latest view,TR (Turkey)
Burak,2020-04-26 10:55:35,00:22:31,,Sons of Anarchy: 5. Sezon: Yetkili Merci (Bölüm 2),,Chrome PC (Cadmium),00:22:58,Not latest view,TR (Turkey)
Burak,2020-04-26 10:42:21,00:13:13,,Sons of Anarchy: 5. Sezon: Egemen (Bölüm 1),,Chrome PC (Cadmium),00:59:07,00:59:07,TR (Turkey)
Burak,2020-04-26 09:55:26,00:44:40,Autoplayed: user action: None; ,Sons of Anarchy: 5. Sezon: Egemen (Bölüm 1),,Chrome PC (Cadmium),00:46:04,Not latest view,TR (Turkey)
Burak,2020-04-26 09:15:36,00:39:27,,Sons of Anarchy: 4. Sezon: Olmak - 2. Kısım (Bölüm 14),,Chrome PC (Cadmium),00:41:53,00:41:53,TR (Turkey)
Burak,2020-04-26 08:31:47,00:43:41,,Sons of Anarchy: 4. Sezon: Olmak - 1. Kısım (Bölüm 13),,Chrome PC (Cadmium),00:45:50,00:45:50,TR (Turkey)
Burak,2020-04-26 07:44:49,00:44:59,,Sons of Anarchy: 4. Sezon: İntikam Zamanı (Bölüm 12),,Chrome PC (Cadmium),00:46:37,00:46:37,TR (Turkey)
Burak,2020-04-26 06:59:03,00:44:10,,Sons of Anarchy: 4. Sezon: Call of Duty (Bölüm 11),,Chrome PC (Cadmium),00:59:18,00:59:18,TR (Turkey)
Burak,2020-04-26 06:10:57,00:13:14,,Sons of Anarchy: 4. Sezon: Call of Duty (Bölüm 11),,Chrome PC (Cadmium),00:15:47,Not latest view,TR (Turkey)
Burak,2020-04-26 05:49:39,00:17:04,,Sons of Anarchy: 4. Sezon: Eller (Bölüm 10),,Chrome PC (Cadmium),00:42:11,00:42:11,TR (Turkey)
Burak,2020-04-26 04:36:37,00:23:22,,Sons of Anarchy: 4. Sezon: Eller (Bölüm 10),,Apple iPhone 11,00:25:07,Not latest view,TR (Turkey)
Burak,2020-04-26 03:51:58,00:44:33,,Sons of Anarchy: 4. Sezon: Öpücük (Bölüm 9),,Apple iPhone 11,00:46:18,00:46:18,TR (Turkey)
Burak,2020-04-26 03:15:26,00:36:22,,Sons of Anarchy: 4. Sezon: Aile Tarifi (Bölüm 8),,Apple iPhone 11,00:45:49,00:45:49,TR (Turkey)
Burak,2020-04-25 09:36:57,00:08:30,,Sons of Anarchy: 4. Sezon: Aile Tarifi (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:09:10,Not latest view,TR (Turkey)
Burak,2020-04-25 08:57:02,00:00:02,Autoplayed: user action: None; ,Sons of Anarchy: 4. Sezon: Aile Tarifi (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:17,Not latest view,TR (Turkey)
Burak,2020-04-25 08:15:31,00:41:14,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 4. Sezon: Kargalara Yem (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:41:53,00:41:53,TR (Turkey)
Burak,2020-04-25 07:34:48,00:40:41,Autoplayed: user action: None; ,Sons of Anarchy: 4. Sezon: X ile yazılan Margeaux (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:41:52,00:41:52,TR (Turkey)
Burak,2020-04-25 06:50:04,00:42:15,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 4. Sezon: Paket (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:28,00:43:28,TR (Turkey)
Burak,2020-04-25 06:09:45,00:40:18,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 4. Sezon: Yeni Bir İş (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:41:50,00:41:50,TR (Turkey)
Burak,2020-04-25 05:28:55,00:40:32,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 4. Sezon: Karıncalar (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:03,00:42:03,TR (Turkey)
Burak,2020-04-25 04:41:58,00:46:49,,Sons of Anarchy: 4. Sezon: Karar Anı (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:46:49,00:46:49,TR (Turkey)
Burak,2020-04-25 04:39:05,00:00:16,Autoplayed: user action: Unspecified; ,Sons of Anarchy: 4. Sezon: Karar Anı (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:28,Not latest view,TR (Turkey)
Burak,2020-04-25 03:35:21,00:00:37,,Sons of Anarchy: 4. Sezon: Karar Anı (Bölüm 2),,Chrome PC (Cadmium),00:01:19,Not latest view,TR (Turkey)
Burak,2020-04-24 16:24:32,00:00:01,,Sons of Anarchy: 4. Sezon: Karar Anı (Bölüm 2),,Apple iPhone 11,00:01:12,Not latest view,TR (Turkey)
Burak,2020-04-24 16:08:31,00:15:48,,Sons of Anarchy: 4. Sezon: Özgürlük (Bölüm 1),,Apple iPhone 11,00:59:14,00:59:14,TR (Turkey)
Burak,2020-04-24 14:46:12,00:46:11,Autoplayed: user action: None; ,Sons of Anarchy: 4. Sezon: Özgürlük (Bölüm 1),,Chrome PC (Cadmium),00:44:34,Not latest view,TR (Turkey)
Burak,2020-04-24 13:34:50,00:59:20,Autoplayed: user action: None; ,Sons of Anarchy: 3. Sezon: NS (Bölüm 13),,Chrome PC (Cadmium),01:01:04,01:01:04,TR (Turkey)
Burak,2020-04-24 12:51:17,00:43:32,,Sons of Anarchy: 3. Sezon: June'un Büyük Günü (Bölüm 12),,Chrome PC (Cadmium),00:45:30,00:45:30,TR (Turkey)
Burak,2020-04-24 12:02:15,00:44:37,Autoplayed: user action: None; ,Sons of Anarchy: 3. Sezon: Süt (Bölüm 11),,Chrome PC (Cadmium),00:45:58,00:45:58,TR (Turkey)
Burak,2020-04-24 10:49:29,00:45:28,,Sons of Anarchy: 3. Sezon: Gerçek (Bölüm 10),,Chrome PC (Cadmium),00:45:30,00:45:30,TR (Turkey)
Burak,2020-04-24 08:27:55,00:42:11,,Sons of Anarchy: 3. Sezon: Yolculuk (Bölüm 9),,Apple iPhone 11,00:43:49,00:43:49,TR (Turkey)
Burak,2020-04-24 07:32:06,00:55:35,,Sons of Anarchy: 3. Sezon: Lochan Mor (Bölüm 8),,Apple iPhone 11,00:58:43,00:58:43,TR (Turkey)
Burak,2020-04-24 06:50:45,00:41:15,,Sons of Anarchy: 3. Sezon: Girdap (Bölüm 7),,Apple iPhone 11,00:43:11,00:43:11,TR (Turkey)
Burak,2020-04-24 06:09:09,00:40:09,,Sons of Anarchy: 3. Sezon: Dayatma (Bölüm 6),,Apple iPhone 11,00:41:49,00:41:49,TR (Turkey)
Burak,2020-04-24 05:48:44,00:20:16,,Sons of Anarchy: 3. Sezon: Beklenmedik İttifak (Bölüm 5),,Apple iPhone 11,00:45:45,00:45:45,TR (Turkey)
Burak,2020-04-24 05:23:24,00:23:06,,Sons of Anarchy: 3. Sezon: Beklenmedik İttifak (Bölüm 5),,Chrome PC (Cadmium),00:24:25,Not latest view,TR (Turkey)
Burak,2020-04-24 04:43:41,00:39:41,Autoplayed: user action: None; ,Sons of Anarchy: 3. Sezon: Ev (Bölüm 4),,Chrome PC (Cadmium),00:41:50,00:41:50,TR (Turkey)
Burak,2020-04-24 04:13:40,00:26:50,,Sons of Anarchy: 3. Sezon: Bakıcı (Bölüm 3),,Chrome PC (Cadmium),00:42:07,00:42:07,TR (Turkey)
Burak,2020-04-24 03:24:07,00:13:23,,Sons of Anarchy: 3. Sezon: Bakıcı (Bölüm 3),,Chrome PC (Cadmium),00:15:42,Not latest view,TR (Turkey)
Burak,2020-04-24 02:40:29,00:41:49,Autoplayed: user action: None; ,Sons of Anarchy: 3. Sezon: Kaza Kurşunu (Bölüm 2),,Chrome PC (Cadmium),00:42:37,00:42:37,TR (Turkey)
Burak,2020-04-24 01:51:26,00:48:50,,Sons of Anarchy: 3. Sezon: SO (Bölüm 1),,Chrome PC (Cadmium),00:51:10,00:51:10,TR (Turkey)
Burak,2020-04-23 10:53:24,00:00:01,,Sons of Anarchy: 3. Sezon: SO (Bölüm 1),,Apple iPhone 11,00:01:58,Not latest view,TR (Turkey)
Burak,2020-04-23 09:55:03,00:58:13,,Sons of Anarchy: 2. Sezon: Bela (Bölüm 13),,Apple iPhone 11,01:00:44,01:00:44,TR (Turkey)
Burak,2020-04-23 09:12:42,00:42:15,,Sons of Anarchy: 2. Sezon: Savaş (Bölüm 12),,Apple iPhone 11,00:47:01,00:47:01,TR (Turkey)
Burak,2020-04-23 09:01:20,00:02:00,,Sons of Anarchy: 2. Sezon: Savaş (Bölüm 12),,Apple iPhone 11,00:03:07,Not latest view,TR (Turkey)
Burak,2020-04-23 08:15:42,00:45:23,,Sons of Anarchy: 2. Sezon: Fayda (Bölüm 11),,Apple iPhone 11,00:48:01,00:48:01,TR (Turkey)
Burak,2020-04-23 07:21:48,00:53:33,,Sons of Anarchy: 2. Sezon: Toparlanma (Bölüm 10),,Apple iPhone 11,00:56:33,00:56:33,TR (Turkey)
Burak,2020-04-23 06:46:09,00:35:21,,Sons of Anarchy: 2. Sezon: Hâkim (Bölüm 9),,Apple iPhone 11,00:41:58,00:41:58,TR (Turkey)
Burak,2020-04-23 06:10:00,00:05:03,,Sons of Anarchy: 2. Sezon: Hâkim (Bölüm 9),,Chrome PC (Cadmium),00:06:17,Not latest view,TR (Turkey)
Burak,2020-04-23 05:33:11,00:36:45,,Sons of Anarchy: 2. Sezon: Akşam Yemeği (Bölüm 8),,Chrome PC (Cadmium),00:38:29,00:38:29,TR (Turkey)
Burak,2020-04-23 04:48:44,00:44:26,,Sons of Anarchy: 2. Sezon: Parmaklıklar Ardında (Bölüm 7),,Chrome PC (Cadmium),00:44:56,00:44:56,TR (Turkey)
Burak,2020-04-23 04:08:28,00:40:13,,Sons of Anarchy: 2. Sezon: Kritik Durum (Bölüm 6),,Chrome PC (Cadmium),00:41:50,00:41:50,TR (Turkey)
Burak,2020-04-23 03:26:28,00:41:45,,Sons of Anarchy: 2. Sezon: Öldürücü Vuruş (Bölüm 5),,Chrome PC (Cadmium),00:43:20,00:43:20,TR (Turkey)
Burak,2020-04-23 02:45:19,00:41:05,,Sons of Anarchy: 2. Sezon: Eureka (Bölüm 4),,Chrome PC (Cadmium),00:42:11,00:42:11,TR (Turkey)
Burak,2020-04-23 02:05:08,00:40:09,,Sons of Anarchy: 2. Sezon: Çözüm (Bölüm 3),,Chrome PC (Cadmium),00:41:50,00:41:50,TR (Turkey)
Burak,2020-04-23 02:04:40,00:00:19,,Sons of Anarchy: 2. Sezon: Çözüm (Bölüm 3),,Chrome PC (Cadmium),00:01:32,Not latest view,TR (Turkey)
Burak,2020-04-23 01:20:27,00:43:21,,Sons of Anarchy: 2. Sezon: Küçük Yırtıklar (Bölüm 2),,Chrome PC (Cadmium),00:43:52,00:43:52,TR (Turkey)
Burak,2020-04-22 09:12:39,00:00:20,Autoplayed: user action: None; ,Sons of Anarchy: 2. Sezon: Küçük Yırtıklar (Bölüm 2),,Apple iPhone 11,00:02:06,Not latest view,TR (Turkey)
Burak,2020-04-22 08:24:18,00:47:46,,Sons of Anarchy: 2. Sezon: Beyaz Öfke (Bölüm 1),,Apple iPhone 11,00:47:49,00:47:49,TR (Turkey)
Burak,2020-04-22 07:28:58,00:00:26,,Sons of Anarchy: 2. Sezon: Beyaz Öfke (Bölüm 1),,Chrome PC (Cadmium),00:02:16,Not latest view,TR (Turkey)
Burak,2020-04-22 06:28:02,00:58:37,Autoplayed: user action: None; ,Sons of Anarchy: 1. Sezon: Cenaze (Bölüm 13),,Chrome PC (Cadmium),01:01:11,01:01:11,TR (Turkey)
Burak,2020-04-22 05:39:17,00:45:01,Autoplayed: user action: None; ,Sons of Anarchy: 1. Sezon: Bebek Uykusu (Bölüm 12),,Chrome PC (Cadmium),00:46:32,00:46:32,TR (Turkey)
Burak,2020-04-22 04:59:03,00:40:06,,Sons of Anarchy: 1. Sezon: Kapibara (Bölüm 11),,Chrome PC (Cadmium),00:41:55,00:41:55,TR (Turkey)
Burak,2020-04-22 04:17:14,00:41:36,,Sons of Anarchy: 1. Sezon: Eşler ve Sevgililer (Bölüm 10),,Chrome PC (Cadmium),00:42:48,00:42:48,TR (Turkey)
Burak,2020-04-22 03:33:29,00:43:37,,Sons of Anarchy: 1. Sezon: Cehennem (Bölüm 9),,Chrome PC (Cadmium),00:44:18,00:44:18,TR (Turkey)
Burak,2020-04-22 02:49:44,00:42:49,,Sons of Anarchy: 1. Sezon: Ödeme Günü (Bölüm 8),,Chrome PC (Cadmium),00:43:35,00:43:35,TR (Turkey)
Burak,2020-04-21 01:18:11,00:00:02,,Sons of Anarchy: 1. Sezon: Ödeme Günü (Bölüm 8),,Chrome PC (Cadmium),00:00:44,Not latest view,TR (Turkey)
Burak,2020-04-20 05:36:49,00:00:01,,Sons of Anarchy: 1. Sezon: Ödeme Günü (Bölüm 8),,Apple iPhone 11,00:00:42,Not latest view,TR (Turkey)
Burak,2020-04-20 04:55:13,00:41:27,,Sons of Anarchy: 1. Sezon: Kemik Kalıntıları (Bölüm 7),,Apple iPhone 11,00:42:40,00:42:40,TR (Turkey)
Burak,2020-04-20 04:14:36,00:40:15,Autoplayed: user action: None; ,Sons of Anarchy: 1. Sezon: AK-51 (Bölüm 6),,Apple iPhone 11,00:41:37,00:41:37,TR (Turkey)
Burak,2020-04-20 03:34:34,00:39:57,Autoplayed: user action: None; ,Sons of Anarchy: 1. Sezon: Bağış Toplantısı (Bölüm 5),,Apple iPhone 11,00:40:57,00:40:57,TR (Turkey)
Burak,2020-04-20 02:52:01,00:41:57,Autoplayed: user action: None; ,Sons of Anarchy: 1. Sezon: Birleşme (Bölüm 4),,Apple iPhone 11,00:42:43,00:42:43,TR (Turkey)
Burak,2020-04-20 02:05:30,00:46:12,Autoplayed: user action: None; ,Sons of Anarchy: 1. Sezon: Fun Town (Bölüm 3),,Apple iPhone 11,00:47:01,00:47:01,TR (Turkey)
Burak,2020-04-20 01:20:55,00:44:32,Autoplayed: user action: None; ,Sons of Anarchy: 1. Sezon: Ekilen Tohumlar (Bölüm 2),,Apple iPhone 11,00:45:51,00:45:51,TR (Turkey)
Burak,2020-04-20 00:50:06,00:30:35,,Sons of Anarchy: 1. Sezon: Pilot Bölüm (Bölüm 1),,Apple iPhone 11,00:56:37,00:56:37,TR (Turkey)
Burak,2020-04-20 00:15:24,00:26:55,,Sons of Anarchy: 1. Sezon: Pilot Bölüm (Bölüm 1),,Chrome PC (Cadmium),00:26:52,Not latest view,TR (Turkey)
Burak,2020-04-18 21:21:38,00:00:03,,Black Mirror: 2. Sezon: Hemen Döneceğim (Bölüm 1),,Chrome PC (Cadmium),00:00:03,00:00:03,TR (Turkey)
Burak,2020-04-18 20:46:35,00:34:00,,Black Mirror: 1. Sezon: Senin Tüm Geçmişin (Bölüm 3),,Chrome PC (Cadmium),00:47:46,00:47:46,TR (Turkey)
Burak,2020-04-16 05:17:31,00:14:59,Autoplayed: user action: None; ,Black Mirror: 1. Sezon: Senin Tüm Geçmişin (Bölüm 3),,Apple iPhone 11,00:15:18,Not latest view,TR (Turkey)
Burak,2020-04-16 04:16:27,01:00:35,,Black Mirror: 1. Sezon: On Beş Milyon Hak (Bölüm 2),,Apple iPhone 11,01:00:45,01:00:45,TR (Turkey)
Burak,2020-04-16 03:37:24,00:00:01,,Black Mirror: 1. Sezon: On Beş Milyon Hak (Bölüm 2),,Chrome PC (Cadmium),00:00:20,Not latest view,TR (Turkey)
Burak,2020-04-16 02:53:06,00:43:40,,Black Mirror: 1. Sezon: Milli Marş (Bölüm 1),,Chrome PC (Cadmium),00:43:04,00:43:04,TR (Turkey)
Burak,2020-04-16 02:52:35,00:00:04,,Black Mirror: 5. Sezon: Smithereens (Bölüm 2),,Chrome PC (Cadmium),00:00:04,Not latest view,TR (Turkey)
